#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-12-08;Portugal;327976;5122;252428;1.56;76.97;21.47
2020-12-08;Paraguay;89421;1887;63243;2.11;70.72;27.16
2020-12-08;Qatar;140203;239;137708;0.17;98.22;1.61
2020-12-08;Réunion;8294;41;7729;0.49;93.19;6.32
2020-12-08;Roumanie;524675;12660;416797;2.41;79.44;18.15
2020-12-08;Serbie;234027;2062;0;0.88;0.00;99.12
2020-12-08;Russie;2492713;43674;1963864;1.75;78.78;19.46
2020-12-08;Rwanda;6237;51;5715;0.82;91.63;7.55
2020-12-08;Arabie Saoudite;359115;5989;349414;1.67;97.30;1.03
2020-12-08;Îles Salomon;17;0;5;0.00;29.41;70.59
2020-12-08;Seychelles;184;0;168;0.00;91.30;8.70
2020-12-08;Soudan;19747;1301;11184;6.59;56.64;36.78
2020-12-08;Suède;297732;7200;0;2.42;0.00;97.58
2020-12-08;Singapour;58285;29;58176;0.05;99.81;0.14
2020-12-08;Slovénie;87936;1862;65240;2.12;74.19;23.69
2020-12-08;Slovaquie;119232;1046;87433;0.88;73.33;25.79
2020-12-08;Sierra Leone;2428;74;1847;3.05;76.07;20.88
2020-12-08;Saint-Marin;1800;48;1438;2.67;79.89;17.44
2020-12-08;Sénégal;16596;340;15864;2.05;95.59;2.36
2020-12-08;Somalie;4579;121;3529;2.64;77.07;20.29
2020-12-08;Suriname;5326;117;5217;2.20;97.95;-0.15
2020-12-08;Soudan du sud;3181;62;3003;1.95;94.40;3.65
2020-12-08;Sao Tomé-et-Principe;1005;17;944;1.69;93.93;4.38
2020-12-08;El Salvador;40551;1168;36951;2.88;91.12;6.00
2020-12-08;Syrie;8580;458;4059;5.34;47.31;47.35
2020-12-08;Eswatini;6563;124;6137;1.89;93.51;4.60
2020-12-08;Tchad;1729;102;1573;5.90;90.98;3.12
2020-12-08;Togo;3132;65;2691;2.08;85.92;12.01
2020-12-08;Tadjikistan;12511;88;11926;0.70;95.32;3.97
2020-12-08;Thaïlande;4151;60;3880;1.45;93.47;5.08
2020-12-08;Timor-Leste;31;0;30;0.00;96.77;3.23
2020-12-08;Tunisie;105445;3668;80082;3.48;75.95;20.57
2020-12-08;Turquie;893630;15314;441515;1.71;49.41;48.88
2020-12-08;Trinité-et-Tobago;6782;122;5996;1.80;88.41;9.79
2020-12-08;Taïwan;718;7;582;0.97;81.06;17.97
2020-12-08;Tanzanie;509;21;183;4.13;35.95;59.92
2020-12-08;Ukraine;855054;14413;454226;1.69;53.12;45.19
2020-12-08;Ouganda;23200;207;9374;0.89;40.41;58.70
2020-12-08;États-Unis;15231241;286283;5786915;1.88;37.99;60.13
2020-12-08;Uruguay;7806;86;5415;1.10;69.37;29.53
2020-12-08;Ouzbékistan;74206;611;71482;0.82;96.33;2.85
2020-12-08;Vatican;27;0;15;0.00;55.56;44.44
2020-12-08;St-Vincent / Grenadines;87;0;80;0.00;91.95;8.05
2020-12-08;Venezuela;105384;928;100476;0.88;95.34;3.78
2020-12-08;Vanuatu;1;0;1;0.00;100.00;0.00
2020-12-08;Viet Nam;1377;35;1224;2.54;88.89;8.57
2020-12-08;Samoa;2;0;2;0.00;100.00;0.00
2020-12-08;Kosovo;43881;1137;30157;2.59;68.72;28.68
2020-12-08;Yémen;2078;606;1382;29.16;66.51;4.33
2020-12-08;Mayotte;5181;49;2964;0.95;57.21;41.85
2020-12-08;Afrique du Sud;821889;22432;753072;2.73;91.63;5.64
2020-12-08;Zambie;17963;364;17268;2.03;96.13;1.84
2020-12-08;Zimbabwe;10912;303;9062;2.78;83.05;14.18
2020-12-08;Autres;721;15;706;2.08;97.92;0.00
2020-12-07;Autres;721;15;706;2.08;97.92;0.00
2020-12-07;Zimbabwe;10839;294;8972;2.71;82.78;14.51
2020-12-07;Zambie;17931;364;17211;2.03;95.98;1.99
2020-12-07;Afrique du Sud;817878;22249;745750;2.72;91.18;6.10
2020-12-07;Mayotte;5181;49;2964;0.95;57.21;41.85
2020-12-07;Yémen;2383;649;1554;27.23;65.21;7.55
2020-12-07;Kosovo;43324;1120;29430;2.59;67.93;29.48
2020-12-07;Samoa;2;0;2;0.00;100.00;0.00
2020-12-07;Viet Nam;1367;35;1224;2.56;89.54;7.90
2020-12-07;Vanuatu;1;0;1;0.00;100.00;0.00
2020-12-07;Venezuela;104904;924;99982;0.88;95.31;3.81
2020-12-07;St-Vincent / Grenadines;87;0;80;0.00;91.95;8.05
2020-12-07;Vatican;27;0;15;0.00;55.56;44.44
2020-12-07;Ouzbékistan;74053;611;71315;0.83;96.30;2.87
2020-12-07;Uruguay;7505;83;5240;1.11;69.82;29.07
2020-12-07;États-Unis;14949417;283703;5714557;1.90;38.23;59.88
2020-12-07;Ouganda;23200;207;9374;0.89;40.41;58.70
2020-12-07;Ukraine;843898;14208;440899;1.68;52.25;46.07
2020-12-07;Tanzanie;509;21;183;4.13;35.95;59.92
2020-12-07;Taïwan;716;7;574;0.98;80.17;18.85
2020-12-07;Trinité-et-Tobago;6775;122;5962;1.80;88.00;10.20
2020-12-07;Turquie;860432;15103;436270;1.76;50.70;47.54
2020-12-07;Tunisie;104329;3596;77798;3.45;74.57;21.98
2020-12-07;Timor-Leste;31;0;30;0.00;96.77;3.23
2020-12-07;Thaïlande;4126;60;3874;1.45;93.89;4.65
2020-12-07;Tadjikistan;12469;87;11881;0.70;95.28;4.02
2020-12-07;Togo;3111;65;2677;2.09;86.05;11.86
2020-12-07;Tchad;1728;102;1571;5.90;90.91;3.18
2020-12-07;Eswatini;6529;123;6094;1.88;93.34;4.78
2020-12-07;Syrie;8490;452;4000;5.32;47.11;47.56
2020-12-07;El Salvador;40345;1164;36735;2.89;91.05;6.06
2020-12-07;Sao Tomé-et-Principe;1002;17;940;1.70;93.81;4.49
2020-12-07;Soudan du sud;3181;62;2977;1.95;93.59;4.46
2020-12-07;Suriname;5325;117;5214;2.20;97.92;-0.11
2020-12-07;Somalie;4579;121;3529;2.64;77.07;20.29
2020-12-07;Sénégal;16553;340;15806;2.05;95.49;2.46
2020-12-07;Saint-Marin;1800;48;1438;2.67;79.89;17.44
2020-12-07;Sierra Leone;2428;74;1846;3.05;76.03;20.92
2020-12-07;Slovaquie;117283;1018;84850;0.87;72.35;26.79
2020-12-07;Slovénie;86288;1796;63999;2.08;74.17;23.75
2020-12-07;Singapour;58273;29;58168;0.05;99.82;0.13
2020-12-07;Suède;278912;7067;0;2.53;0.00;97.47
2020-12-07;Soudan;19747;1301;11184;6.59;56.64;36.78
2020-12-07;Seychelles;184;0;168;0.00;91.30;8.70
2020-12-07;Îles Salomon;17;0;5;0.00;29.41;70.59
2020-12-07;Arabie Saoudite;358922;5977;349168;1.67;97.28;1.05
2020-12-07;Rwanda;6191;51;5696;0.82;92.00;7.17
2020-12-07;Russie;2466961;43122;1939393;1.75;78.61;19.64
2020-12-07;Serbie;226209;2005;0;0.89;0.00;99.11
2020-12-07;Roumanie;517236;12447;409121;2.41;79.10;18.50
2020-12-07;Réunion;8294;41;7729;0.49;93.19;6.32
2020-12-07;Qatar;140086;239;137494;0.17;98.15;1.68
2020-12-07;Paraguay;88723;1872;62603;2.11;70.56;27.33
2020-12-07;Portugal;325071;5041;245843;1.55;75.63;22.82
2020-12-07;Palestine;99758;848;74053;0.85;74.23;24.92
2020-12-07;Pologne;1067870;20181;722446;1.89;67.65;30.46
2020-12-07;Pakistan;423179;8487;370474;2.01;87.55;10.45
2020-12-07;Philippines;441399;8572;408702;1.94;92.59;5.47
2020-12-07;Papouasie-Nouvelle-Guinée;671;7;597;1.04;88.97;9.99
2020-12-07;Polynésie Française;15107;79;4842;0.52;32.05;67.43
2020-12-07;Pérou;973912;36274;907654;3.72;93.20;3.08
2020-12-07;Panama;179230;3212;154330;1.79;86.11;12.10
2020-12-07;Oman;125115;1452;116506;1.16;93.12;5.72
2020-12-07;Nouvelle-Zélande;2085;25;2006;1.20;96.21;2.59
2020-12-07;Népal;241995;1614;227433;0.67;93.98;5.35
2020-12-07;Norvège;38703;359;17998;0.93;46.50;52.57
2020-12-07;Pays-Bas;573750;9786;7341;1.71;1.28;97.01
2020-12-07;Nicaragua;5838;161;4225;2.76;72.37;24.87
2020-12-07;Nigéria;69645;1181;64947;1.70;93.25;5.05
2020-12-07;Niger;1894;78;1239;4.12;65.42;30.46
2020-12-07;Nouvelle-Calédonie;35;0;32;0.00;91.43;8.57
2020-12-07;Namibie;15219;152;13949;1.00;91.66;7.35
2020-12-07;Mozambique;16326;136;14429;0.83;88.38;10.79
2020-12-07;Malaisie;74294;384;62306;0.52;83.86;15.62
2020-12-07;Mexique;1182249;110074;873555;9.31;73.89;16.80
2020-12-07;Malawi;6051;185;5476;3.06;90.50;6.45
2020-12-07;Maldives;13213;47;12437;0.36;94.13;5.52
2020-12-07;Maurice;511;10;478;1.96;93.54;4.50
2020-12-07;Malte;10659;155;8497;1.45;79.72;18.83
2020-12-07;Mauritanie;9679;194;7849;2.00;81.09;16.90
2020-12-07;Martinique;5520;41;98;0.74;1.78;97.48
2020-12-07;Macao;46;0;46;0.00;100.00;0.00
2020-12-07;Mongolie;888;0;384;0.00;43.24;56.76
2020-12-07;Birmanie;100431;2132;79240;2.12;78.90;18.98
2020-12-07;Mali;5290;175;3377;3.31;63.84;32.85
2020-12-07;Macédoine;68332;1949;44705;2.85;65.42;31.72
2020-12-07;Îles Marshall;4;0;4;0.00;100.00;0.00
2020-12-07;Madagascar;17513;255;16927;1.46;96.65;1.89
2020-12-07;Saint Martin;717;12;641;1.67;89.40;8.93
2020-12-07;Montenegro;38562;543;27651;1.41;71.71;26.89
2020-12-07;Moldavie;117495;2438;101938;2.07;86.76;11.17
2020-12-07;Monaco;641;3;577;0.47;90.02;9.52
2020-12-07;Maroc;381188;6320;334269;1.66;87.69;10.65
2020-12-07;Libye;87097;1243;57380;1.43;65.88;32.69
2020-12-07;Lettonie;21520;272;1866;1.26;8.67;90.07
2020-12-07;Luxembourg;38476;360;29792;0.94;77.43;21.63
2020-12-07;Lituanie;76036;637;30449;0.84;40.05;59.12
2020-12-07;Lesotho;2150;44;1278;2.05;59.44;38.51
2020-12-07;Libéria;1676;83;1358;4.95;81.03;14.02
2020-12-07;Sri Lanka;28580;142;20804;0.50;72.79;26.71
2020-12-07;Liechtenstein;1397;19;1235;1.36;88.40;10.24
2020-12-07;Sainte-Lucie;270;2;165;0.74;61.11;38.15
2020-12-07;Liban;138096;1115;90229;0.81;65.34;33.85
2020-12-07;Laos;41;0;26;0.00;63.41;36.59
2020-12-07;Kazakhstan;180777;2490;152379;1.38;84.29;14.33
2020-12-07;Koweït;144599;897;140341;0.62;97.06;2.32
2020-12-07;Corée du Sud;38755;552;29650;1.42;76.51;22.07
2020-12-07;Saint-Kitts-et-Nevis;25;0;21;0.00;84.00;16.00
2020-12-07;Comores;616;7;600;1.14;97.40;1.46
2020-12-07;Cambodge;350;0;307;0.00;87.71;12.29
2020-12-07;Kirghizistan;75395;1297;67400;1.72;89.40;8.88
2020-12-07;Kenya;88579;1531;69414;1.73;78.36;19.91
2020-12-07;Japon;164434;2299;136747;1.40;83.16;15.44
2020-12-07;Jordanie;244069;3116;192033;1.28;78.68;20.04
2020-12-07;Jamaïque;11184;265;7146;2.37;63.89;33.74
2020-12-07;Italie;1742557;60606;933132;3.48;53.55;42.97
2020-12-07;Islande;5496;27;5272;0.49;95.92;3.58
2020-12-07;Iran;1051374;50594;742955;4.81;70.67;24.52
2020-12-07;Iraq;566015;12460;495725;2.20;87.58;10.22
2020-12-07;Inde;9703770;140958;9178946;1.45;94.59;3.96
2020-12-07;Israël;346797;2924;330188;0.84;95.21;3.95
2020-12-07;Irlande;74468;2099;23364;2.82;31.37;65.81
2020-12-07;Indonésie;581550;17867;479202;3.07;82.40;14.53
2020-12-07;Hongrie;254148;5984;74283;2.35;29.23;68.42
2020-12-07;Haïti;9399;233;8148;2.48;86.69;10.83
2020-12-07;Croatie;152239;2233;127882;1.47;84.00;14.53
2020-12-07;Honduras;111023;2946;49456;2.65;44.55;52.80
2020-12-07;Hong-Kong;6975;112;5626;1.61;80.66;17.73
2020-12-07;Guyana;5697;154;4779;2.70;83.89;13.41
2020-12-07;Guinée-Bissau;2444;44;2337;1.80;95.62;2.58
2020-12-07;Guatemala;125674;4274;114697;3.40;91.27;5.33
2020-12-07;Grèce;116721;3092;23074;2.65;19.77;77.58
2020-12-07;Guinée Équatoriale;5166;85;5036;1.65;97.48;0.87
2020-12-07;Guadeloupe;8427;149;2242;1.77;26.60;71.63
2020-12-07;Guinée;13264;79;12465;0.60;93.98;5.43
2020-12-07;Gambie;3770;123;3615;3.26;95.89;0.85
2020-12-07;Gibraltar;1055;5;990;0.47;93.84;5.69
2020-12-07;Ghana;52274;325;51063;0.62;97.68;1.69
2020-12-07;Guyane Française;11458;71;9995;0.62;87.23;12.15
2020-12-07;Grenade;43;0;41;0.00;95.35;4.65
2020-12-07;Géorgie;164976;1540;137499;0.93;83.34;15.72
2020-12-07;Royaume-Uni;1741470;61526;2757;3.53;0.16;96.31
2020-12-07;Gabon;9278;60;9132;0.65;98.43;0.93
2020-12-07;France;2397390;55521;170285;2.32;7.10;90.58
2020-12-07;Îles Féroé;510;0;501;0.00;98.24;1.76
2020-12-07;Fidji;44;2;33;4.55;75.00;20.45
2020-12-07;Finlande;27881;424;18100;1.52;64.92;33.56
2020-12-07;Éthiopie;113735;1755;82803;1.54;72.80;25.65
2020-12-07;Espagne;1702328;46646;150376;2.74;8.83;88.43
2020-12-07;Érythrée;649;0;517;0.00;79.66;20.34
2020-12-07;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-12-07;Égypte;118847;6790;103703;5.71;87.26;7.03
2020-12-07;Estonie;15226;134;9009;0.88;59.17;39.95
2020-12-07;Équateur;198244;13780;174188;6.95;87.87;5.18
2020-12-07;Algérie;88825;2527;57648;2.84;64.90;32.25
2020-12-07;République Dominicaine;149138;2346;117402;1.57;78.72;19.71
2020-12-07;Dominique;85;0;72;0.00;84.71;15.29
2020-12-07;Danemark;92667;894;71900;0.96;77.59;21.45
2020-12-07;Djibouti;5708;61;5596;1.07;98.04;0.89
2020-12-07;Allemagne;1200006;19434;888701;1.62;74.06;24.32
2020-12-07;République Tchèque;546833;8902;478094;1.63;87.43;10.94
2020-12-07;Chypre;12867;63;2057;0.49;15.99;83.52
2020-12-07;Cap-vert;11098;109;10676;0.98;96.20;2.82
2020-12-07;Cuba;8906;136;7997;1.53;89.79;8.68
2020-12-07;Costa Rica;146421;1825;102855;1.25;70.25;28.51
2020-12-07;Colombie;1377100;37995;1267595;2.76;92.05;5.19
2020-12-07;Chine;86649;4634;81732;5.35;94.33;0.33
2020-12-07;Cameroun;24752;443;23344;1.79;94.31;3.90
2020-12-07;Chili;562142;15663;536267;2.79;95.40;1.82
2020-12-07;Côte d'Ivoire;21507;132;21150;0.61;98.34;1.05
2020-12-07;Suisse;354306;5495;279900;1.55;79.00;19.45
2020-12-07;Congo (Brazzaville);5774;94;4988;1.63;86.39;11.98
2020-12-07;République Centrafricaine;4922;63;1924;1.28;39.09;59.63
2020-12-07;Rép. Dém. du Congo;13595;344;12059;2.53;88.70;8.77
2020-12-07;Canada;426572;12796;344034;3.00;80.65;16.35
2020-12-07;Belize;7953;176;3943;2.21;49.58;48.21
2020-12-07;Bélarus;148953;1215;126084;0.82;84.65;14.54
2020-12-07;Botswana;12058;36;9400;0.30;77.96;21.74
2020-12-07;Bhoutan;432;0;390;0.00;90.28;9.72
2020-12-07;Bahamas;7579;163;6003;2.15;79.21;18.64
2020-12-07;Brésil;6623911;177317;5897526;2.68;89.03;8.29
2020-12-07;Bolivie;145657;8997;124981;6.18;85.81;8.02
2020-12-07;Brunéi Darussalam;151;3;147;1.99;97.35;0.66
2020-12-07;Saint Barthélemy;147;1;105;0.68;71.43;27.89
2020-12-07;Bénin;3073;44;2922;1.43;95.09;3.48
2020-12-07;Burundi;698;1;630;0.14;90.26;9.60
2020-12-07;Bahreïn;88111;341;86215;0.39;97.85;1.76
2020-12-07;Bulgarie;164185;5010;65616;3.05;39.96;56.98
2020-12-07;Burkina Faso;3315;68;2721;2.05;82.08;15.87
2020-12-07;Belgique;592615;17386;0;2.93;0.00;97.07
2020-12-07;Bangladesh;479743;6874;398623;1.43;83.09;15.48
2020-12-07;Barbade;287;7;260;2.44;90.59;6.97
2020-12-07;Bosnie-Herzégovine;94944;3012;59488;3.17;62.66;34.17
2020-12-07;Azerbaïdjan;149765;1675;90278;1.12;60.28;38.60
2020-12-07;Australie;27987;908;25646;3.24;91.64;5.12
2020-12-07;Autriche;305693;3897;256811;1.27;84.01;14.72
2020-12-07;Argentine;1466309;39888;1300696;2.72;88.71;8.57
2020-12-07;Arménie;142344;2344;117649;1.65;82.65;15.70
2020-12-07;Angola;15648;354;8353;2.26;53.38;44.36
2020-12-07;Albanie;43683;922;22180;2.11;50.77;47.11
2020-12-07;Antigua-et-Barbuda;146;4;134;2.74;91.78;5.48
2020-12-07;Afghanistan;47516;1900;37879;4.00;79.72;16.28
2020-12-07;Émirats Arabes Unis;177577;594;159711;0.33;89.94;9.73
2020-12-07;Andorre;7084;78;6293;1.10;88.83;10.06
2020-12-06;Andorre;7050;78;6238;1.11;88.48;10.41
2020-12-06;Émirats Arabes Unis;176429;592;159132;0.34;90.20;9.47
2020-12-06;Afghanistan;47306;1874;37685;3.96;79.66;16.38
2020-12-06;Antigua-et-Barbuda;144;4;133;2.78;92.36;4.86
2020-12-06;Albanie;42988;905;21617;2.11;50.29;47.61
2020-12-06;Angola;15591;354;8338;2.27;53.48;44.25
2020-12-06;Arménie;141937;2326;116796;1.64;82.29;16.07
2020-12-06;Argentine;1463110;39770;1294692;2.72;88.49;8.79
2020-12-06;Autriche;303430;3840;252765;1.27;83.30;15.43
2020-12-06;Australie;27972;908;25642;3.25;91.67;5.08
2020-12-06;Azerbaïdjan;146679;1632;88497;1.11;60.33;38.55
2020-12-06;Bosnie-Herzégovine;94507;2952;58625;3.12;62.03;34.84
2020-12-06;Barbade;285;7;260;2.46;91.23;6.32
2020-12-06;Bangladesh;477545;6838;395960;1.43;82.92;15.65
2020-12-06;Belgique;591756;17320;0;2.93;0.00;97.07
2020-12-06;Burkina Faso;3212;68;2711;2.12;84.40;13.48
2020-12-06;Bulgarie;161421;4797;62246;2.97;38.56;58.47
2020-12-06;Bahreïn;87930;341;86030;0.39;97.84;1.77
2020-12-06;Burundi;694;1;575;0.14;82.85;17.00
2020-12-06;Bénin;3055;44;2907;1.44;95.16;3.40
2020-12-06;Saint Barthélemy;147;1;105;0.68;71.43;27.89
2020-12-06;Brunéi Darussalam;151;3;147;1.99;97.35;0.66
2020-12-06;Bolivie;145560;8995;124799;6.18;85.74;8.08
2020-12-06;Brésil;6603540;176941;5866657;2.68;88.84;8.48
2020-12-06;Bahamas;7570;163;5995;2.15;79.19;18.65
2020-12-06;Bhoutan;430;0;388;0.00;90.23;9.77
2020-12-06;Botswana;11531;34;8978;0.29;77.86;21.85
2020-12-06;Bélarus;147157;1207;124774;0.82;84.79;14.39
2020-12-06;Belize;7769;173;3849;2.23;49.54;48.23
2020-12-06;Canada;418848;12688;334375;3.03;79.83;17.14
2020-12-06;Rép. Dém. du Congo;13527;344;11947;2.54;88.32;9.14
2020-12-06;République Centrafricaine;4922;63;1924;1.28;39.09;59.63
2020-12-06;Congo (Brazzaville);5774;94;4988;1.63;86.39;11.98
2020-12-06;Suisse;344497;5349;260600;1.55;75.65;22.80
2020-12-06;Côte d'Ivoire;21485;132;21109;0.61;98.25;1.14
2020-12-06;Chili;560382;15628;534789;2.79;95.43;1.78
2020-12-06;Cameroun;24752;443;23344;1.79;94.31;3.90
2020-12-06;Chine;86634;4634;81718;5.35;94.33;0.33
2020-12-06;Colombie;1371103;37808;1257410;2.76;91.71;5.53
2020-12-06;Costa Rica;143685;1773;95789;1.23;66.67;32.10
2020-12-06;Cuba;8782;136;7963;1.55;90.67;7.78
2020-12-06;Cap-vert;11063;109;10596;0.99;95.78;3.24
2020-12-06;Chypre;12451;61;2057;0.49;16.52;82.99
2020-12-06;République Tchèque;546833;8902;478094;1.63;87.43;10.94
2020-12-06;Allemagne;1194550;18989;868285;1.59;72.69;25.72
2020-12-06;Djibouti;5701;61;5593;1.07;98.11;0.82
2020-12-06;Danemark;90621;885;70894;0.98;78.23;20.79
2020-12-06;Dominique;85;0;72;0.00;84.71;15.29
2020-12-06;République Dominicaine;148453;2345;116873;1.58;78.73;19.69
2020-12-06;Algérie;88252;2516;57146;2.85;64.75;32.40
2020-12-06;Équateur;197998;13778;174188;6.96;87.97;5.07
2020-12-06;Estonie;14978;131;8959;0.87;59.81;39.31
2020-12-06;Égypte;118432;6771;103501;5.72;87.39;6.89
2020-12-06;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-12-06;Érythrée;632;0;508;0.00;80.38;19.62
2020-12-06;Espagne;1684647;46252;150376;2.75;8.93;88.33
2020-12-06;Éthiopie;113295;1747;80831;1.54;71.35;27.11
2020-12-06;Finlande;27631;415;18100;1.50;65.51;32.99
2020-12-06;Fidji;44;2;33;4.55;75.00;20.45
2020-12-06;Îles Féroé;510;0;501;0.00;98.24;1.76
2020-12-06;France;2393979;55155;169586;2.30;7.08;90.61
2020-12-06;Gabon;9254;60;9106;0.65;98.40;0.95
2020-12-06;Royaume-Uni;1726698;61337;2746;3.55;0.16;96.29
2020-12-06;Géorgie;162475;1504;133511;0.93;82.17;16.90
2020-12-06;Grenade;41;0;39;0.00;95.12;4.88
2020-12-06;Guyane Française;11407;71;9995;0.62;87.62;11.76
2020-12-06;Ghana;52274;325;51063;0.62;97.68;1.69
2020-12-06;Gibraltar;1053;5;990;0.47;94.02;5.51
2020-12-06;Gambie;3770;123;3615;3.26;95.89;0.85
2020-12-06;Guinée;13233;76;12355;0.57;93.37;6.06
2020-12-06;Guadeloupe;8427;149;2242;1.77;26.60;71.63
2020-12-06;Guinée Équatoriale;5159;85;5023;1.65;97.36;0.99
2020-12-06;Grèce;115471;3003;23074;2.60;19.98;77.42
2020-12-06;Guatemala;125550;4250;114315;3.39;91.05;5.56
2020-12-06;Guinée-Bissau;2441;44;2327;1.80;95.33;2.87
2020-12-06;Guyana;5665;153;4759;2.70;84.01;13.29
2020-12-06;Hong-Kong;6897;112;5567;1.62;80.72;17.66
2020-12-06;Honduras;111023;2946;49456;2.65;44.55;52.80
2020-12-06;Croatie;150353;2174;124439;1.45;82.76;15.79
2020-12-06;Haïti;9370;233;8146;2.49;86.94;10.58
2020-12-06;Hongrie;250278;5868;71682;2.34;28.64;69.01
2020-12-06;Indonésie;575796;17740;474771;3.08;82.45;14.46
2020-12-06;Irlande;74246;2099;23364;2.83;31.47;65.70
2020-12-06;Israël;344906;2917;329368;0.85;95.50;3.66
2020-12-06;Inde;9677203;140573;9139901;1.45;94.45;4.10
2020-12-06;Iraq;564200;12432;493567;2.20;87.48;10.32
2020-12-06;Iran;1040547;50310;730798;4.83;70.23;24.93
2020-12-06;Islande;5482;27;5269;0.49;96.11;3.39
2020-12-06;Italie;1728878;60078;913494;3.47;52.84;43.69
2020-12-06;Jamaïque;11120;265;6998;2.38;62.93;34.69
2020-12-06;Jordanie;240089;3056;187444;1.27;78.07;20.65
2020-12-06;Japon;162917;2259;135121;1.39;82.94;15.67
2020-12-06;Kenya;88380;1526;68929;1.73;77.99;20.28
2020-12-06;Kirghizistan;75395;1297;67400;1.72;89.40;8.88
2020-12-06;Cambodge;348;0;306;0.00;87.93;12.07
2020-12-06;Comores;616;7;600;1.14;97.40;1.46
2020-12-06;Saint-Kitts-et-Nevis;25;0;20;0.00;80.00;20.00
2020-12-06;Corée du Sud;38161;549;29301;1.44;76.78;21.78
2020-12-06;Koweït;144369;891;140035;0.62;97.00;2.38
2020-12-06;Kazakhstan;180089;2488;151755;1.38;84.27;14.35
2020-12-06;Laos;39;0;26;0.00;66.67;33.33
2020-12-06;Liban;137112;1099;90229;0.80;65.81;33.39
2020-12-06;Sainte-Lucie;265;2;158;0.75;59.62;39.62
2020-12-06;Liechtenstein;1396;17;1183;1.22;84.74;14.04
2020-12-06;Sri Lanka;27877;140;20460;0.50;73.39;26.10
2020-12-06;Libéria;1676;83;1358;4.95;81.03;14.02
2020-12-06;Lesotho;2150;44;1278;2.05;59.44;38.51
2020-12-06;Lituanie;74649;626;30390;0.84;40.71;58.45
2020-12-06;Luxembourg;37017;345;28029;0.93;75.72;23.35
2020-12-06;Lettonie;21313;262;1866;1.23;8.76;90.02
2020-12-06;Libye;86580;1231;56702;1.42;65.49;33.09
2020-12-06;Maroc;379657;6245;331301;1.64;87.26;11.09
2020-12-06;Monaco;638;3;574;0.47;89.97;9.56
2020-12-06;Moldavie;116365;2419;101244;2.08;87.01;10.92
2020-12-06;Montenegro;38246;533;26999;1.39;70.59;28.01
2020-12-06;Saint Martin;717;12;641;1.67;89.40;8.93
2020-12-06;Madagascar;17513;255;16927;1.46;96.65;1.89
2020-12-06;Îles Marshall;4;0;4;0.00;100.00;0.00
2020-12-06;Macédoine;67968;1924;43646;2.83;64.22;32.95
2020-12-06;Mali;5135;164;3369;3.19;65.61;31.20
2020-12-06;Birmanie;99155;2110;77636;2.13;78.30;19.57
2020-12-06;Mongolie;887;0;384;0.00;43.29;56.71
2020-12-06;Macao;46;0;46;0.00;100.00;0.00
2020-12-06;Martinique;5520;41;98;0.74;1.78;97.48
2020-12-06;Mauritanie;9516;188;7849;1.98;82.48;15.54
2020-12-06;Malte;10520;151;8396;1.44;79.81;18.75
2020-12-06;Maurice;508;10;465;1.97;91.54;6.50
2020-12-06;Maldives;13198;47;12321;0.36;93.36;6.29
2020-12-06;Malawi;6051;185;5476;3.06;90.50;6.45
2020-12-06;Mexique;1175850;109717;866186;9.33;73.66;17.00
2020-12-06;Malaisie;72694;382;61273;0.53;84.29;15.19
2020-12-06;Mozambique;16244;133;14416;0.82;88.75;10.43
2020-12-06;Namibie;15078;152;13939;1.01;92.45;6.55
2020-12-06;Nouvelle-Calédonie;35;0;32;0.00;91.43;8.57
2020-12-06;Niger;1856;77;1237;4.15;66.65;29.20
2020-12-06;Nigéria;69255;1180;64774;1.70;93.53;4.77
2020-12-06;Nicaragua;5838;161;4225;2.76;72.37;24.87
2020-12-06;Pays-Bas;566628;9768;7300;1.72;1.29;96.99
2020-12-06;Norvège;38323;354;17998;0.92;46.96;52.11
2020-12-06;Népal;240981;1594;225805;0.66;93.70;5.64
2020-12-06;Nouvelle-Zélande;2079;25;1998;1.20;96.10;2.69
2020-12-06;Oman;124886;1444;116354;1.16;93.17;5.68
2020-12-06;Panama;177719;3193;152890;1.80;86.03;12.17
2020-12-06;Pérou;972688;36231;907654;3.72;93.31;2.96
2020-12-06;Polynésie Française;15107;79;4842;0.52;32.05;67.43
2020-12-06;Papouasie-Nouvelle-Guinée;671;7;597;1.04;88.97;9.99
